#id;age,mass
0,100000.0,2552.3893485679664
0,10300000.0,2486.640415233949
1,100000.0,2626.3156619946767
1,9701000.0,2557.4686567968465
2,100000.0,2731.787563660347
3,100000.0,2738.7155243304824
4,100000.0,2750.090105867798
5,100000.0,2888.9958872738825
6,100000.0,2935.9382941508843
6,28000000.0,2849.641977988897
7,100000.0,3426.469919741715
8,100000.0,3689.3250748484
9,100000.0,5756.346439424773
10,100000.0,5889.072807349586
11,100000.0,5994.416618376222
12,100000.0,6006.851887807643
13,100000.0,6274.034804821625
14,100000.0,6539.535829685807
15,100000.0,6795.899121872668
16,100000.0,7036.34173259222
17,100000.0,7065.565447889072
18,100000.0,7245.142363922653
19,100000.0,7410.489966418858
20,100000.0,7417.318424048457
21,100000.0,9491.763826497607
22,100000.0,9639.331666961018
23,100000.0,9955.129722971082
24,100000.0,2073.227322194561
24,11101000.0,2032.091813683392
25,100000.0,2227.649827891608
25,8401000.0,2179.389474337693
26,100000.0,2485.117476856361
27,100000.0,2595.0571320204645
27,24901000.0,2528.20908688711
28,100000.0,3201.4514754649754
29,100000.0,3246.7356042950364
30,100000.0,3302.531157221575
31,100000.0,3356.9658526595585
32,100000.0,3434.368748673463
33,100000.0,3472.537333693178
34,100000.0,3461.3612193601844
35,100000.0,3511.130113372471
36,100000.0,3900.739279541172
37,100000.0,3990.6801756014324
38,100000.0,3970.5157545433717
39,100000.0,4660.6546528586605
40,100000.0,4680.011536001596
41,100000.0,4774.709169625979
42,100000.0,4952.755895259242
43,100000.0,4996.281778658103
44,100000.0,5200.521828271913
45,100000.0,5461.9399815388515
46,100000.0,5499.800340779309
47,100000.0,5736.4990181851235
48,100000.0,6096.027585532264
49,100000.0,6192.227782511935
50,100000.0,6269.7023516658155
51,100000.0,6364.245491728287
52,100000.0,6601.565301306814
53,100000.0,6678.007824757068
54,100000.0,6653.4503989541845
55,100000.0,7520.503601777178
56,100000.0,7558.696776309069
57,100000.0,7618.104462581297
58,100000.0,7697.4508336353
59,100000.0,7951.460824467614
60,100000.0,8021.339971353697
61,100000.0,8067.647672366641
62,100000.0,8246.06822336495
63,100000.0,8270.78865939349
64,100000.0,8428.43464487116
65,100000.0,8762.881193295716
66,100000.0,9018.761943882002
67,100000.0,9018.761943882002
68,100000.0,9322.811937433593
69,100000.0,9342.151880864461
70,100000.0,9518.026806107257
71,100000.0,9608.308163841908
72,100000.0,9766.679214310074
73,100000.0,9748.704886386791
74,100000.0,10070.404692249642
75,100000.0,10224.61404950009
76,100000.0,10126.209858542717
77,100000.0,10314.470155540374
78,100000.0,2292.1705247335954
78,12901000.0,2242.5123789404547
79,100000.0,2513.8937810100674
79,9500000.0,2453.7097097282926
80,100000.0,2846.0788214307845
80,27400000.0,2768.8844989797703
81,100000.0,3199.977491999594
82,100000.0,3326.189004729241
83,100000.0,3326.9549762334873
84,100000.0,3619.486187127357
85,100000.0,3834.837129171341
86,100000.0,3872.994886510124
87,100000.0,4071.429542621956
88,100000.0,4070.492169247963
89,100000.0,4274.122089935121
90,100000.0,4479.679295852223
91,100000.0,4408.054177366825
92,100000.0,4547.230022082502
93,100000.0,5131.530606924316
94,100000.0,5137.441902026274
95,100000.0,5198.127450832501
96,100000.0,5159.966993306948
97,100000.0,5716.720029263441
98,100000.0,5776.262529747884
99,100000.0,5828.3674431666595
100,100000.0,5875.528315748376
101,100000.0,6226.542024261788
102,100000.0,6207.931606304251
103,100000.0,6126.9865023620405
104,100000.0,6470.635313732501
105,100000.0,6458.726934390058
106,100000.0,6718.107107903559
107,100000.0,6877.758520566173
108,100000.0,6901.554527522598
109,100000.0,7201.897293485211
110,100000.0,7186.988064002845
111,100000.0,7245.142363922653
112,100000.0,7419.026521376139
113,100000.0,7581.356579145581
114,100000.0,7489.398227724922
115,100000.0,7633.908032399667
116,100000.0,7790.1697933217665
117,100000.0,8276.503891539862
118,100000.0,8516.221010366831
119,100000.0,8356.933063044147
120,100000.0,8692.544518668848
121,100000.0,8543.718360011839
122,100000.0,8973.19123782289
123,100000.0,9108.501277824787
124,100000.0,9335.700779355238
125,100000.0,9398.248489808153
126,100000.0,9683.824800359658
127,100000.0,10051.871396306693
128,100000.0,10128.541772990946
129,100000.0,9982.674800335513
130,100000.0,10121.547640166817
131,100000.0,10364.465818324472
132,100000.0,10716.350843950699
133,100000.0,2169.9359930840624
133,8601000.0,2125.892394673045
134,100000.0,2313.912454163708
135,100000.0,2513.8937810100674
135,9100000.0,2453.7097097282926
136,100000.0,2949.489969587011
137,100000.0,2878.3720150041863
138,100000.0,3129.2980074528796
139,100000.0,3206.6157663840454
140,100000.0,3270.7467881427456
141,100000.0,3505.4753986573287
142,100000.0,3621.153405976971
143,100000.0,3688.475674150938
144,100000.0,3819.8554045195115
145,100000.0,3855.2000914069813
146,100000.0,4226.169618438337
147,100000.0,4265.27388445854
148,100000.0,4692.960767544898
149,100000.0,4697.285135286271
150,100000.0,5194.537951510499
151,100000.0,5308.195672415533
152,100000.0,5361.013780604284
153,100000.0,5490.942850195517
154,100000.0,5589.164907366752
155,100000.0,5608.502574808638
156,100000.0,5608.502574808638
157,100000.0,5800.25281590288
158,100000.0,5833.738040835066
159,100000.0,6058.246269997701
160,100000.0,6183.678810461748
161,100000.0,6326.258350724483
162,100000.0,6375.9796694251945
163,100000.0,6374.511714862141
164,100000.0,6436.457761488867
165,100000.0,6560.650817543217
166,100000.0,6355.459032518305
167,100000.0,6545.56173938039
168,100000.0,6639.676553701421
169,100000.0,6750.670701810881
170,100000.0,6811.565287301937
171,100000.0,7135.86990222183
172,100000.0,7347.623992244805
173,100000.0,7425.862845085442
174,100000.0,7436.129143814243
175,100000.0,7530.900741904533
176,100000.0,7572.6332423435
177,100000.0,7768.674469279767
178,100000.0,8103.020237878161
179,100000.0,8062.076663166882
180,100000.0,8097.424802613091
181,100000.0,8261.272041313134
182,100000.0,8259.370032113362
183,100000.0,8295.58320346248
184,100000.0,8598.97969799475
185,100000.0,8553.560343693256
186,100000.0,8567.358170818465
187,100000.0,8648.622149541896
188,100000.0,8860.269330772991
189,100000.0,8819.56009104512
190,100000.0,8971.125322041213
191,100000.0,8905.26655846793
192,100000.0,8917.578141465903
193,100000.0,9093.831933611948
194,100000.0,9152.65144273753
195,100000.0,9465.573314019073
196,100000.0,9314.229263391033
197,100000.0,9568.567471559676
198,100000.0,9661.552621365307
199,100000.0,9764.430612203127
200,100000.0,9968.892747922133
201,100000.0,10017.213349236612
202,100000.0,9872.949681430895
203,100000.0,10431.503871835164
204,100000.0,10436.308863202943
205,100000.0,2413.497890651714
206,100000.0,2543.003299061532
207,100000.0,2939.9972459799483
208,100000.0,3238.522536390373
209,100000.0,3294.176946729151
210,100000.0,3475.7371321083674
211,100000.0,3554.241419118493
212,100000.0,4242.744934216117
213,100000.0,4303.748888894734
214,100000.0,4300.776991059432
215,100000.0,4375.693800327818
216,100000.0,4353.583952299805
217,100000.0,4493.108680919365
218,100000.0,4514.887399852677
219,100000.0,4620.052637205974
220,100000.0,4689.7201045074835
221,100000.0,4950.475591980048
222,100000.0,5182.590845750643
223,100000.0,5152.843157563978
224,100000.0,5217.313380167424
225,100000.0,5113.837500605657
226,100000.0,5466.972931574323
227,100000.0,5660.397410194105
228,100000.0,5863.364909854089
229,100000.0,6035.96792933456
230,100000.0,5964.127561029712
231,100000.0,6134.044518395655
232,100000.0,6586.3821224425965
233,100000.0,6670.323908189613
234,100000.0,6835.132275656661
235,100000.0,6869.844764843026
236,100000.0,6884.096088373041
237,100000.0,6954.195947659199
238,100000.0,7302.085664770835
239,100000.0,7335.790560794214
240,100000.0,7448.124432359061
241,100000.0,7626.880180207234
242,100000.0,7747.23845703301
243,100000.0,8062.076663166882
244,100000.0,8056.509500954956
245,100000.0,8328.119027523666
246,100000.0,8502.505540216123
247,100000.0,9033.31019200164
248,100000.0,9570.770969319201
249,100000.0,10040.305410883828
250,100000.0,9982.674800335513
251,100000.0,10109.901483163054
252,100000.0,10276.540155727898
253,100000.0,10494.14168813866
254,100000.0,10494.14168813866
255,100000.0,10610.770556074513
256,100000.0,10649.934177206065
257,100000.0,10867.932280035306
258,100000.0,2508.6895663777677
258,16801000.0,2452.0556651217003
259,100000.0,2566.5334188803677
260,100000.0,2623.897849492242
261,100000.0,2734.934461473377
261,10900000.0,2668.214284218732
262,100000.0,3301.010635559149
263,100000.0,3811.0699808820623
264,100000.0,4039.679622397626
265,100000.0,4120.471585213463
266,100000.0,4598.825423524009
267,100000.0,4628.5709319016305
268,100000.0,4593.533876734913
269,100000.0,4771.412056292447
270,100000.0,4906.218927551001
271,100000.0,5065.786981730162
